customer_id,age,annual_income,spending_score,gender,city,membership_years,last_purchase_amount,total_spent,avg_transaction,transaction_count,spending_volatility,avg_discount,last_purchase
3595,50,50583.73742025995,52.46280552699228,Male,New York,0.1,45.19940703392849,473.49,59.19,8.0,73.82,8.75,2024-04-22 13:29:55.787915760
3596,48,50250.56189004144,72.31661047338875,Male,New York,0.3,27.474141150417005,289.54,48.26,6.0,31.19,15.0,2024-05-09 22:10:04.092081840
3597,23,52505.04382543608,86.7410971664606,Female,Chicago,0.1,55.57170929649661,188.78,47.2,4.0,47.19,5.0,2024-05-07 11:36:03.139262784
3598,47,61000.220107672714,45.57426360212957,Female,Houston,2.3,134.47255260323053,277.08,69.27,4.0,66.74,13.75,2024-04-16 06:36:52.316246328
3599,39,70501.20105041596,55.18314585484104,Male,New York,0.2,36.3249780299233,345.53,69.11,5.0,59.53,6.0,2024-01-22 11:39:42.599651992
3600,32,54697.14534700298,42.45385264618111,Female,Phoenix,0.4,30.55771087628167,131.22,26.24,5.0,13.09,7.0,2024-01-07 21:30:03.852077040
3601,25,36639.55872106584,29.68485598810984,Male,New York,2.1,37.015411242418544,88.54,44.27,2.0,51.43,15.0,2023-12-22 20:06:03.175263504
3602,26,50834.45185648683,26.175793516689883,Male,Chicago,1.2,37.099135652237685,441.44,55.18,8.0,48.45,5.62,2024-03-29 04:49:19.835196704
3603,59,77251.89854993559,71.07875931491228,Male,Chicago,0.1,86.12182285353607,80.16,20.04,4.0,20.98,10.0,2023-12-27 07:18:29.326186524
3604,35,70215.17128268936,55.2156820121412,Male,Houston,7.1,82.10385546310204,105.33,52.67,2.0,42.04,7.5,2023-04-22 09:13:58.744774896
3605,44,63631.45217186538,96.16507680202632,Male,New York,1.8,84.35872414706859,505.41,72.2,7.0,117.22,12.14,2024-05-08 08:56:35.011900240
3606,25,61935.3053018358,74.30130032309728,Male,Houston,1.9,50.661444428108034,666.5,83.31,8.0,140.0,11.88,2024-01-11 12:36:25.099701992
3607,25,60491.751359098125,31.7196752615908,Male,New York,3.8,65.17391025737093,201.08,40.22,5.0,35.75,8.0,2024-03-14 02:00:18.000360008
3608,47,67381.32251764805,71.00855450566928,Female,Los Angeles,4.8,10.020946245952446,545.22,90.87,6.0,119.88,11.67,2024-02-04 07:52:57.783555672
3609,18,43150.56821417142,42.373111522443615,Female,New York,0.1,20.333980715162905,79.2,39.6,2.0,29.68,17.5,2023-07-27 19:22:16.562731254
3610,30,29673.709013374908,80.42149272822503,Male,Chicago,0.1,52.861028054350776,0.0,0.0,0.0,0.0,0.0,
3611,35,51035.05251105592,37.841653068924494,Female,Chicago,3.0,59.99561918444373,203.28,33.88,6.0,48.69,10.83,2023-12-25 04:11:10.189403788
3612,36,37736.27619833463,23.689350993933186,Female,Los Angeles,2.4,134.94698493465435,405.34,67.56,6.0,129.62,9.17,2024-05-07 00:26:00.415208304
3613,32,34174.688669342235,30.10612307346476,Male,New York,0.5,33.94971458970158,417.65,69.61,6.0,100.32,13.33,2024-05-19 19:54:35.417508352
3614,39,39195.821351181025,31.383377439627157,Male,New York,0.8,8.443038220630015,456.26,152.09,3.0,190.88,11.67,2023-06-20 12:59:05.062901258
3615,43,87279.7088680053,28.9937058845334,Female,Chicago,1.9,90.44818925230288,332.08,83.02,4.0,128.18,8.75,2024-02-14 20:15:59.347186944
3616,43,52041.869511137666,35.68479310987233,Male,Los Angeles,3.1,8.420579179874661,200.34,40.07,5.0,32.69,16.0,2024-02-27 01:20:57.505150104
3617,23,55428.617545414825,71.41729675813095,Female,Chicago,1.8,36.451886892066206,128.33,25.67,5.0,17.17,8.0,2024-05-13 22:12:27.518950376
3618,31,50250.56189004144,94.9011052066546,Male,Los Angeles,3.1,9.991271691594822,415.72,51.96,8.0,37.14,10.62,2024-05-18 01:58:11.853837080
3619,49,22343.70561811055,16.745262111162408,Male,Chicago,0.5,371.67197621000986,91.21,22.8,4.0,11.86,11.25,2024-04-13 04:24:47.549750992
3620,45,37714.21035321791,81.58782607082874,Male,Phoenix,0.8,16.14275138035175,517.05,86.18,6.0,95.63,11.67,2024-04-27 20:18:40.054401088
3621,18,71572.93377813122,38.05740710063928,Male,New York,0.2,56.640604360706774,220.67,36.78,6.0,24.26,12.5,2024-04-23 13:49:08.386967736
3622,39,55014.13199114781,58.69706328005585,Female,Houston,8.4,45.573009482755886,109.06,21.81,5.0,19.31,5.0,2024-02-08 02:42:39.939198784
3623,11,58978.92637166588,8.646349235667566,Male,Phoenix,3.3,10.01678638652138,221.16,36.86,6.0,19.87,10.83,2024-05-21 07:38:44.134482688
3624,35,61078.49058803092,63.1008754336214,Male,Chicago,2.5,236.49283699850463,144.85,48.28,3.0,30.6,6.67,2023-11-30 17:46:20.479609592
3625,57,41129.75930302584,-0.1328099204015664,Male,Los Angeles,0.4,105.0390627257953,141.88,47.29,3.0,43.08,15.0,2024-05-25 18:06:30.103802072
3626,23,70819.48375960051,57.848376807754136,Female,Houston,2.4,33.50957513361026,201.32,40.26,5.0,30.63,7.0,2024-02-17 14:31:35.509910200
3627,24,40507.886011667266,56.43140117573342,Female,Los Angeles,4.0,14.774717364510948,131.55,65.77,2.0,16.13,17.5,2023-08-07 01:33:03.279665592
3628,44,71093.4853889383,54.77519085738669,Male,Los Angeles,3.3,18.58578955530654,245.75,49.15,5.0,44.81,8.0,2024-03-11 05:30:41.292825856
3629,16,56634.53234203011,31.627246234176773,Male,New York,2.8,9.36645474792327,36.75,18.37,2.0,3.08,12.5,2023-03-29 05:01:23.881677634
3630,27,23164.322686305168,63.73816686074109,Male,Chicago,1.0,40.75295330232069,118.98,29.75,4.0,25.27,11.25,2024-05-29 09:57:31.533030664
3631,42,38779.857700991975,59.77703773541793,Male,New York,2.9,69.54509929754718,212.42,35.4,6.0,39.68,8.33,2024-03-12 20:58:10.917818360
3632,27,23225.92200691843,44.75118040897201,Female,Los Angeles,1.3,187.22602084691317,158.65,39.66,4.0,34.29,11.25,2024-03-11 04:31:07.717354344
3633,32,67449.23199191313,66.79625767937985,Female,New York,1.0,123.69341908838275,296.18,37.02,8.0,41.56,15.0,2024-05-08 01:14:59.801996040
3634,43,49628.968687963985,47.609896335862366,Male,Phoenix,6.7,127.45847560589264,392.61,130.87,3.0,113.62,10.0,2023-12-12 16:39:03.790875816
3635,40,16574.863400753296,63.21942897271905,Male,Los Angeles,0.3,81.69366536468576,1022.92,127.86,8.0,286.28,10.0,2024-05-12 11:27:52.377447552
3636,38,55636.203225794874,46.85301681514775,Female,Los Angeles,4.0,74.78139538185013,105.36,21.07,5.0,23.74,14.0,2024-05-26 01:18:18.525970520
3637,30,41942.5360641752,55.417549777738515,Male,Phoenix,0.8,44.74407753686795,217.78,36.3,6.0,22.73,9.17,2023-10-08 03:17:06.668533372
3638,39,27742.91217450016,64.36807352688156,Male,Los Angeles,1.5,111.8689483431477,347.05,86.76,4.0,71.29,8.75,2023-12-08 13:37:59.637592752
3639,33,75169.48755453045,40.05218565954912,Female,Houston,0.9,29.35914327129515,236.05,29.51,8.0,15.93,10.0,2024-04-07 16:53:08.799775992
3640,40,51609.28799144869,19.15408534364512,Male,Houston,1.4,50.52132656438108,103.24,34.41,3.0,30.43,11.67,2024-05-26 03:32:19.070781416
3641,29,45598.52896530031,56.90197513870386,Female,Chicago,3.4,63.45017740689502,248.66,62.16,4.0,56.38,8.75,2024-02-03 03:05:44.094881896
3642,32,44008.62828520974,79.73478446532324,Male,Chicago,0.4,113.74955262100644,133.6,44.53,3.0,22.12,3.33,2023-12-19 04:00:08.352167044
3643,23,27300.80796263342,57.47877432393615,Male,New York,2.8,32.44533568621363,512.95,56.99,9.0,50.9,8.89,2024-03-18 05:31:08.941378824
3644,34,30431.766506238357,57.95355786740931,Female,New York,1.2,306.94467912725526,0.0,0.0,0.0,0.0,0.0,
3645,25,69273.75177312625,48.94559733758399,Female,Phoenix,5.5,728.0954178665069,101.46,50.73,2.0,31.57,5.0,2023-10-28 08:11:58.286365728
3646,21,42891.756953214215,68.47796631933002,Female,Phoenix,1.6,11.369895043577392,322.49,46.07,7.0,50.55,9.29,2024-05-29 12:11:32.077841560
3647,38,50331.01551405295,45.35161459655157,Female,Los Angeles,0.1,88.55429824664718,76.94,15.39,5.0,11.67,14.0,2024-02-18 22:32:23.318866376
3648,37,19335.042856983877,38.652530471828456,Female,Chicago,4.8,193.33326984400617,187.45,187.45,1.0,0.0,5.0,2023-12-17 07:19:57.455949120
3649,44,30228.619463067414,77.63245632187164,Female,Chicago,5.2,31.22127651770659,228.53,57.13,4.0,35.12,7.5,2024-03-19 11:17:56.205524112
3650,29,59147.18779812129,36.73654204268295,Male,Chicago,0.4,100.88003255402886,143.36,20.48,7.0,19.84,9.29,2023-12-22 20:20:56.569131384
3651,39,55665.676401707504,72.23677366129373,Male,Chicago,7.2,29.71968911884843,186.82,26.69,7.0,12.57,10.71,2023-10-29 21:10:33.972679452
3652,41,76300.62798086474,77.64838654894272,Female,New York,1.2,29.659656025647735,373.92,93.48,4.0,73.23,8.75,2024-04-28 12:56:17.443548872
3653,40,70144.34497446839,64.17042330155152,Male,Houston,4.9,48.245134746090145,206.91,41.38,5.0,43.6,7.0,2023-06-19 04:28:30.466209324
3654,25,46539.335412727654,18.769112010684186,Male,Phoenix,0.9,19.69106732128689,93.48,31.16,3.0,9.14,20.0,2023-10-02 03:20:58.225164504
3655,36,57094.303470699066,50.67887273056244,Female,Phoenix,0.0,43.452022574240566,414.42,51.8,8.0,37.65,10.0,2024-04-30 14:49:09.610992216
3656,39,45250.94835645389,44.95000007353457,Male,Chicago,3.2,19.855687255515985,182.23,26.03,7.0,16.24,14.29,2024-02-13 04:33:36.328326568
3657,35,80822.14727957973,37.60001861661717,Female,Chicago,4.3,54.62109739030022,141.94,47.31,3.0,54.52,16.67,2023-08-02 08:08:22.282045640
3658,9,67235.220440786,53.56878968366069,Female,New York,0.4,58.110002767560886,817.5,68.13,12.0,72.49,7.92,2024-04-09 06:21:31.273825480
3659,36,52545.27636286627,69.2301586874387,Female,New York,1.6,67.5504873341208,204.52,51.13,4.0,37.89,6.25,2024-05-27 18:44:55.301906040
3660,61,53005.92177314527,38.53618349672004,Female,Phoenix,3.6,85.43130714854718,68.92,13.78,5.0,8.1,11.0,2023-11-20 06:52:39.279185584
3661,30,71672.75430889711,45.715433143158144,Female,Chicago,1.2,71.09009689446603,124.63,62.31,2.0,37.85,12.5,2023-08-10 05:14:28.409368188
3662,26,58693.66770670771,43.97352665420032,Female,Chicago,3.1,125.0597216388828,219.55,43.91,5.0,35.14,17.0,2024-01-16 20:24:42.941658832
3663,39,73379.4202560513,79.0967761386078,Female,Phoenix,2.0,30.097880786072597,133.08,33.27,4.0,16.3,12.5,2024-05-28 16:05:27.174543488
3664,38,17095.281106116898,43.57248455473534,Female,New York,2.6,139.28040296623752,173.54,34.71,5.0,21.88,15.0,2024-03-15 00:50:10.236204720
3665,49,56918.423922481976,19.13985855595636,Male,Phoenix,5.0,82.3579038483469,270.51,30.06,9.0,24.34,10.0,2024-05-10 10:34:33.785475712
3666,19,42268.47702977923,10.664129025237152,Female,New York,1.1,48.69601911313931,274.33,54.87,5.0,40.95,11.0,2024-04-27 14:06:25.207704152
3667,43,76345.66981441989,59.06823916414925,Male,New York,2.9,31.79789155653242,240.26,40.04,6.0,40.08,10.0,2023-10-03 00:41:30.097801956
3668,42,73195.98030784744,30.982956502852453,Female,New York,2.5,11.04191334070884,268.12,38.3,7.0,33.93,10.71,2024-01-02 04:01:03.649272984
3669,33,50492.5371365196,66.71811263181196,Male,Chicago,1.2,17.205607624139912,550.09,68.76,8.0,66.32,9.38,2024-05-17 12:19:15.191103824
3670,39,73034.46468216548,16.719500287321715,Female,Phoenix,1.0,276.5208950547909,120.78,120.78,1.0,0.0,15.0,2023-08-11 12:45:29.430588612
3671,47,76746.71779988758,36.527195834734805,Female,New York,4.3,17.260195807575496,402.98,40.3,10.0,29.54,9.0,2024-05-18 12:53:21.184023680
3672,45,51116.10007889221,16.73577876199629,Male,Houston,0.5,27.249236869125227,321.87,35.76,9.0,24.81,7.78,2024-05-20 06:19:57.959959200
3673,21,87079.00658647786,60.86526788872308,Male,New York,0.8,42.08419103963545,247.43,49.49,5.0,53.72,5.0,2024-01-29 02:59:01.462829256
3674,44,49529.88270995416,66.22118851561626,Female,New York,7.3,54.759317008862354,439.7,109.92,4.0,146.77,12.5,2024-01-24 03:22:05.618512372
3675,34,46782.18574496137,58.465628940915,Female,New York,0.6,36.27989029752044,280.27,56.05,5.0,35.73,4.0,2024-03-08 09:01:04.585291704
3676,35,62988.08882876515,22.85159198990393,Male,Los Angeles,4.1,101.82346455944013,160.52,40.13,4.0,30.65,8.75,2024-01-26 23:36:48.932178644
3677,35,44693.13903286529,31.355906397233344,Female,Houston,0.9,68.57382328727802,227.0,56.75,4.0,45.0,6.25,2024-01-15 22:19:30.887417748
3678,33,51280.09663692341,55.85784971528885,Male,Chicago,1.6,93.8807148310648,273.71,39.1,7.0,23.49,10.0,2024-01-14 20:45:51.319026380
3679,49,71141.51636076365,7.8064647968909,Female,Phoenix,1.0,213.84264587111255,134.07,44.69,3.0,32.95,6.67,2023-12-08 19:05:34.302686052
3680,33,50288.282783259056,43.971626390302426,Female,Phoenix,0.5,67.82081280709711,152.32,38.08,4.0,15.19,5.0,2024-03-20 01:11:46.262125240
3681,21,24574.733105370386,87.92263383339703,Male,Phoenix,2.3,43.063518997825376,106.5,21.3,5.0,18.48,7.0,2023-12-13 05:03:33.484269684
3682,30,55509.79081773795,45.50111127049063,Female,Chicago,6.8,6.00200308846169,262.05,52.41,5.0,55.35,13.0,2024-01-20 22:11:20.125602512
3683,37,39555.596314214075,12.786384024201212,Female,New York,4.5,534.5570160453027,75.91,37.95,2.0,13.31,10.0,2024-04-06 21:31:44.078081560
3684,49,62979.067359418186,34.814768808096616,Female,Houston,8.4,298.95637627765166,30.78,15.39,2.0,10.94,10.0,2023-11-18 15:40:03.048060960
3685,42,60442.84573739368,34.232691858060605,Male,Phoenix,2.3,193.71233586959593,232.93,38.82,6.0,31.75,10.0,2023-11-20 10:06:13.399467988
3686,24,72071.00522249783,103.50771949591405,Female,Los Angeles,0.1,65.95275309448836,55.56,11.11,5.0,7.28,14.0,2024-05-17 12:49:01.978839576
3687,64,63612.984511890456,91.6419770128474,Male,Los Angeles,1.6,48.60226510012715,666.45,95.21,7.0,114.46,11.43,2024-05-31 12:35:03.882077640
3688,38,66353.66425487098,68.27338585253945,Male,Houston,1.9,53.37307789281832,262.4,37.49,7.0,49.08,7.86,2024-05-26 23:23:30.580211608
3689,50,39963.5485979343,41.423101731465046,Male,Phoenix,0.3,77.85970558515902,21.84,10.92,2.0,3.59,20.0,2024-04-15 23:10:10.500210008
3690,33,62059.797438357535,80.01574152449307,Male,New York,3.5,124.1869341879266,54.31,27.16,2.0,7.48,12.5,2023-09-14 11:58:48.286565732
3691,41,79526.76934040435,21.663509023738538,Female,Phoenix,2.6,25.57394145064883,132.45,44.15,3.0,18.5,8.33,2024-03-03 10:23:42.316446328
3692,45,39670.25137044849,76.91438288110648,Male,New York,1.2,37.63627201440079,167.25,41.81,4.0,18.01,10.0,2023-12-13 18:57:23.540870816
3693,49,76996.07437590646,73.19933843550109,Male,Phoenix,0.7,40.41415257678287,421.69,84.34,5.0,64.96,10.0,2024-05-25 16:37:09.740594808
3694,47,41759.748631980045,46.21635663376798,Female,Los Angeles,0.5,93.4468506668764,497.62,71.09,7.0,36.81,10.71,2024-03-10 09:09:42.995659912
3695,45,37220.431324250385,78.4796578337693,Female,Chicago,6.7,146.51850818496936,103.48,25.87,4.0,27.18,5.0,2024-04-30 22:00:58.033160664
3696,31,54443.00665032257,38.819471763403754,Male,Houston,3.2,197.3636373472013,347.63,86.91,4.0,58.42,7.5,2024-03-28 07:43:41.356427128
3697,28,60738.65624193214,18.37286004754416,Male,New York,2.4,70.4360962846549,207.49,41.5,5.0,48.43,10.0,2024-03-08 03:03:43.132462648
3698,38,63676.25185958397,74.44912532499804,Female,Chicago,5.9,335.00101589135676,169.5,33.9,5.0,19.11,14.0,2024-02-05 20:21:46.682133644
3699,46,35573.56368840197,47.86892677151352,Female,New York,0.5,60.03614131777849,283.33,40.48,7.0,20.25,7.86,2023-08-13 11:09:54.083881676
3700,32,56518.10145881435,65.04451508246669,Female,Houston,3.9,317.2800183011875,809.1,115.59,7.0,171.96,6.43,2023-11-22 04:17:30.357007140
3701,47,39716.68142774742,95.52216478898517,Male,Chicago,1.8,148.0286549843568,126.9,31.73,4.0,23.41,10.0,2023-10-03 01:41:03.673273464
3702,52,27666.166158941352,31.94364819009258,Male,Chicago,5.4,38.839086833388926,144.89,48.3,3.0,5.17,5.0,2024-02-09 08:59:13.991079820
3703,24,36068.95526700823,46.41551237900062,Male,Houston,2.2,554.5531463988066,45.66,22.83,2.0,15.6,10.0,2023-09-30 04:26:46.784135684
3704,24,38736.49451066273,89.24086261444285,Female,Houston,2.7,13.379414711067117,225.99,56.5,4.0,59.11,15.0,2023-12-21 08:36:47.852157044
3705,33,57823.927405287606,66.71829327138208,Male,New York,0.5,249.99161030614815,189.72,37.94,5.0,31.17,15.0,2024-02-11 11:51:39.733994680
3706,38,67283.20494603003,32.50543139488509,Male,Chicago,0.8,45.00365597888528,312.55,52.09,6.0,41.98,15.0,2023-11-08 07:59:55.967919360
3707,28,27901.900551871,26.124557411513035,Female,Houston,0.7,9.001454432112103,107.89,21.58,5.0,23.42,7.0,2024-02-17 15:01:22.297645952
3708,51,55279.41611312084,36.79798399741636,Male,New York,2.4,634.2181428925403,245.5,49.1,5.0,51.99,9.0,2024-05-06 06:48:49.450589008
3709,40,32349.5272134364,31.539632379928044,Female,Phoenix,1.1,79.0270935540449,357.28,51.04,7.0,62.72,7.14,2023-11-29 07:46:25.519710396
3710,35,59436.28113521,55.93370298723827,Female,Houston,3.9,43.92106405617071,66.83,33.41,2.0,34.77,10.0,2023-12-07 00:24:30.557411148
3711,17,40659.04128494378,51.960862679939986,Female,Chicago,0.5,44.5308032354059,796.64,66.39,12.0,105.55,9.58,2024-05-18 03:57:19.004780096
3712,19,50250.56189004144,56.98094385688377,Female,Phoenix,3.2,160.85406766648114,61.74,15.44,4.0,7.34,8.75,2024-05-23 17:42:58.299565992
3713,38,61994.96773021362,28.97967996100544,Male,Houston,3.4,60.84481488107689,370.25,52.89,7.0,43.21,15.0,2024-05-05 07:44:03.820876416
3714,9,41196.16091832358,48.229152311868624,Male,Los Angeles,2.0,460.6200319838499,204.06,68.02,3.0,88.38,11.67,2024-02-09 04:16:19.507590152
3715,47,45260.54072970952,-1.3924943489054151,Female,Chicago,0.3,35.423292652516544,380.77,47.6,8.0,32.71,11.88,2024-03-24 20:35:34.410688216
3716,33,50250.56189004144,53.62515793403416,Male,Chicago,0.8,17.636187905539906,357.87,51.12,7.0,49.49,13.57,2024-02-27 12:16:06.835336704
3717,73,64198.27042135211,79.38601612389662,Male,New York,1.0,78.51757350976924,509.32,127.33,4.0,125.26,7.5,2024-05-08 06:12:47.679353584
3718,62,62313.62781753661,14.381352266345491,Female,Los Angeles,1.3,84.0538507918795,354.09,39.34,9.0,17.04,7.78,2024-02-08 22:04:04.660893216
3719,32,50081.86766421971,62.08570576618653,Male,Houston,2.7,20.705696303093465,275.46,45.91,6.0,47.57,5.0,2024-05-20 01:07:16.688733776
3720,33,27086.285879663617,34.72464120598592,Female,Los Angeles,0.8,14.530235713600463,252.72,42.12,6.0,25.69,5.83,2024-03-28 16:54:36.929538592
3721,46,68140.53767502145,70.06252884233423,Male,Houston,0.0,23.865213877331417,209.04,34.84,6.0,28.92,5.0,2024-02-10 23:12:16.646732936
3722,55,40006.04920458813,53.96618628030697,Male,New York,4.0,37.929351216613256,146.12,29.22,5.0,17.73,13.0,2023-11-14 10:10:04.956099120
3723,15,43199.69824849118,60.11760281651102,Female,Phoenix,1.1,26.594144513313836,199.97,66.66,3.0,33.93,15.0,2024-02-22 13:38:44.566491328
3724,13,84680.66084539297,51.62059746888601,Female,Los Angeles,0.7,211.99800025476233,178.42,35.68,5.0,35.06,9.0,2024-05-23 16:28:31.330226608
3725,27,39445.45333836155,83.20829515960882,Female,Chicago,3.4,42.45424737574502,27.45,27.45,1.0,0.0,10.0,2024-02-04 01:25:49.542990860
3726,41,61133.14943639751,58.68526194237756,Male,Houston,4.2,230.19040165113785,231.19,57.8,4.0,92.08,16.25,2023-09-08 20:43:48.628572572
3727,40,58431.38393123927,32.36440714993872,Male,Los Angeles,2.6,6.153071570150249,112.07,22.41,5.0,13.39,10.0,2024-04-28 19:53:12.471849440
3728,47,55852.582893201274,52.46787630802509,Male,Houston,0.9,88.3700899165771,84.09,84.09,1.0,0.0,0.0,2024-04-20 03:40:35.016700336
3729,20,54230.008138317666,40.77797392584876,Female,Los Angeles,0.5,69.29788545334218,147.98,24.66,6.0,10.31,8.33,2024-05-01 23:49:30.995419912
3730,7,55645.82842833799,54.05999766298973,Male,Chicago,2.5,189.1618972063466,271.31,45.22,6.0,38.52,9.17,2024-02-05 14:24:25.229304584
3731,45,54079.10886410811,39.50575719082968,Female,Houston,0.1,51.93566683014477,216.93,27.12,8.0,12.06,10.62,2024-04-09 23:43:48.844576888
3732,25,49221.22461835908,33.07973161134213,Female,Houston,1.0,21.4518638323102,168.52,42.13,4.0,27.63,12.5,2024-02-24 06:05:47.766955336
3733,10,72669.24686166113,54.981805318711146,Female,Phoenix,2.8,70.7217592743123,390.12,130.04,3.0,196.24,15.0,2024-05-20 14:31:19.957599152
3734,36,50250.56189004144,51.39474071541384,Male,New York,1.8,68.6794548305167,171.38,42.84,4.0,35.74,11.25,2024-05-07 15:49:10.835016704
3735,44,65321.87156023065,76.59889612614619,Female,Los Angeles,2.6,28.925750407620487,502.11,55.79,9.0,33.96,10.0,2024-03-09 12:48:44.698493968
3736,33,62335.134480313274,39.626103021679675,Male,Chicago,1.7,46.28263684194062,194.8,64.93,3.0,53.71,13.33,2023-07-27 14:09:35.291505830
3737,29,60475.98681994102,0.478653812617319,Female,Phoenix,0.5,36.76951656354414,174.5,43.63,4.0,39.15,10.0,2024-01-23 11:58:55.198703972
3738,33,66754.69141460193,40.90323003841718,Female,Phoenix,1.3,300.53806337173955,361.31,60.22,6.0,24.73,13.33,2024-04-01 15:27:39.993199864
3739,30,48611.009070974105,9.339231027085576,Male,New York,3.0,51.027834749022766,122.75,24.55,5.0,19.2,11.0,2023-11-13 12:19:46.295725916
3740,18,21965.388862596858,60.3917993524144,Female,Chicago,0.5,51.86587631078537,85.26,21.32,4.0,9.82,2.5,2024-02-26 08:58:13.509870200
3741,26,48915.610104282714,8.15255179128031,Male,Los Angeles,6.6,44.20777991450022,59.87,29.93,2.0,25.97,15.0,2023-11-01 19:24:24.437288744
3742,41,35132.08673563168,25.290723439647465,Female,Houston,0.5,39.66980158124966,178.08,59.36,3.0,33.39,13.33,2024-05-27 18:15:08.514170280
3743,38,39022.11185212904,40.94163854312843,Male,New York,0.0,70.80893645931965,246.79,49.36,5.0,29.64,11.0,2024-05-21 11:07:11.648632976
3744,37,31363.70489251382,88.59876511902863,Female,Houston,3.0,26.30181307229712,73.4,14.68,5.0,9.23,6.0,2024-02-29 23:05:01.182023640
3745,23,42839.82712334248,23.17774710712706,Female,Phoenix,5.3,49.039921907205304,733.43,146.69,5.0,210.78,9.0,2023-10-12 00:50:36.156723136
3746,32,41050.64459024826,50.310124578664656,Female,Houston,0.6,12.092643564926387,361.1,90.28,4.0,78.86,7.5,2024-04-25 16:41:34.129882600
3747,8,14336.452551093464,64.49941442393147,Male,Los Angeles,0.3,68.95834755990946,101.89,33.96,3.0,39.23,3.33,2023-06-09 20:08:02.409648192
3748,37,60503.32866923434,87.10151383051743,Female,Los Angeles,0.5,70.73959499140511,353.36,176.68,2.0,214.29,17.5,2024-02-04 04:24:30.269405388
3749,52,83304.82787007323,69.44486879303524,Female,Houston,2.0,18.008921329248178,364.16,52.02,7.0,47.3,7.86,2024-04-28 17:54:05.320906416
3750,17,59093.55790244433,77.34767379081163,Male,Houston,1.7,102.39690225631506,484.54,80.76,6.0,37.46,10.83,2024-05-09 12:44:15.125102504
3751,27,46956.140651986585,71.60767647128853,Male,New York,1.9,39.02794487977019,598.33,66.48,9.0,68.57,5.56,2024-03-21 12:55:54.979099584
3752,38,49178.80406485677,19.77192571509652,Male,Los Angeles,0.0,230.98226895795992,92.48,46.24,2.0,20.88,12.5,2023-03-13 22:14:07.744954899
3753,50,43685.21197980235,58.99230260792617,Male,Houston,0.3,44.55009840928379,133.5,26.7,5.0,10.05,18.0,2024-02-23 17:41:18.073561472
3754,29,51350.623758004374,71.21652380430557,Female,Chicago,0.6,208.78631909896433,179.01,59.67,3.0,16.05,8.33,2023-09-20 21:05:52.303046060
3755,26,49444.8785889015,26.0874927581495,Female,New York,2.4,103.63432686901484,141.31,28.26,5.0,17.77,4.0,2023-12-08 01:28:23.338066760
3756,11,37384.273544025586,35.506003081899436,Female,New York,1.9,17.23926030772858,82.41,16.48,5.0,7.29,9.0,2023-09-14 11:29:01.498829976
3757,36,75243.32583421748,29.9201926218236,Female,New York,2.0,32.40929386289215,0.0,0.0,0.0,0.0,0.0,
3758,59,27692.68646435343,69.31557464920083,Female,New York,1.7,287.8816783951437,335.38,55.9,6.0,24.39,5.0,2023-10-11 19:52:48.279365588
3759,38,60774.97314791369,48.2679719917717,Male,Houston,2.7,130.7550674676439,365.26,40.58,9.0,36.07,6.67,2024-04-24 18:36:22.075641512
3760,34,48482.03559023702,41.97885264162258,Female,Phoenix,5.7,20.50056113789104,301.54,50.26,6.0,43.14,10.83,2024-04-22 03:04:33.245464912
3761,38,78512.47722598618,17.95825208367531,Male,Chicago,2.2,91.72398962743044,379.93,63.32,6.0,84.15,13.33,2024-05-22 17:08:52.306646136
3762,34,55112.96898872332,48.31514367015519,Female,Phoenix,2.7,28.906940020670753,87.26,29.09,3.0,32.37,13.33,2023-08-26 11:51:10.357407148
3763,25,44601.41694225128,35.81029112538128,Female,Phoenix,1.9,40.655986857380846,206.72,68.91,3.0,24.0,11.67,2024-04-26 13:47:12.608652176
3764,44,46284.39202348254,56.083489131604054,Male,Houston,3.2,229.0731453931644,185.63,37.13,5.0,41.65,9.0,2024-03-20 01:26:39.655993120
3765,37,50598.60041779642,21.42582003386373,Male,New York,5.7,89.83988560117966,32.43,32.43,1.0,0.0,20.0,2023-03-24 17:48:57.730754615
3766,35,32858.13957505399,54.44765648765502,Female,New York,1.9,16.862173723197245,195.92,48.98,4.0,23.07,15.0,2024-05-15 02:59:41.207624152
3767,23,38496.957123231325,39.02623073752948,Female,Houston,0.4,60.189646738690946,134.41,44.8,3.0,22.72,10.0,2024-02-26 07:13:59.752795056
3768,50,23225.840462122134,18.767576856621332,Female,Houston,2.9,175.5478307131568,296.83,32.98,9.0,43.03,8.33,2024-04-09 16:32:00.422408448
3769,42,36155.346524388595,16.817899053046332,Male,Los Angeles,2.1,80.99870712649502,303.34,33.7,9.0,14.44,5.56,2024-05-31 18:32:25.334906696
3770,28,51408.59722490675,20.574490299432647,Female,New York,5.4,52.876357911606085,287.66,41.09,7.0,33.03,12.14,2023-10-28 01:00:09.864197284
3771,47,54502.625739267816,44.84002356398645,Male,Chicago,0.6,32.50535332777765,72.48,36.24,2.0,37.4,20.0,2023-09-14 18:55:43.314866296
3772,29,20310.05457505396,53.02488585908751,Male,Los Angeles,7.0,56.921262755205255,454.12,56.76,8.0,75.89,7.5,2024-05-10 20:59:56.327926560
3773,25,47941.824454336995,56.74559080942953,Male,Phoenix,1.6,2.7950449244874536,159.53,26.59,6.0,16.75,10.83,2024-02-07 20:45:18.486369728
